cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20
1427.929605,1447.346257,1498.678463,1211.288372,1509.738647,1418.01081,1617.509139,1517.593638,1388.979732,1305.787256,1427.929605,1447.346257,1498.678463,1211.288372,1509.738647,1418.01081,1617.509139,1517.593638,1388.979732,1305.787256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837.340081,1885.23191,1952.745103,2061.244106,1811.467937,2173.969092,1903.270645,1862.908566,1939.307931,1963.231473,1837.340081,1885.23191,1952.745103,2061.244106,1811.467937,2173.969092,1903.270645,1862.908566,1939.307931,1963.231473
1594.628877,1554.201905,1540.911233,1523.756063,1746.85757,1604.779942,1590.287288,1658.914336,1547.943241,1483.875905,1594.628877,1554.201905,1540.911233,1523.756063,1746.85757,1604.779942,1590.287288,1658.914336,1547.943241,1483.875905
1897.000404,1858.05464,1801.173084,1780.076489,1828.533071,1933.651263,2034.720635,1834.346047,1823.98156,1776.236639,1897.000404,1858.05464,1801.173084,1780.076489,1828.533071,1933.651263,2034.720635,1834.346047,1823.98156,1776.236639
2322.535089,2288.883634,2211.879347,2344.562698,2377.899127,2304.078707,2477.452277,2354.968426,2206.098208,2228.861982,2322.535089,2288.883634,2211.879347,2344.562698,2377.899127,2304.078707,2477.452277,2354.968426,2206.098208,2228.861982
2330.586372,2321.231609,2325.806636,2354.051398,2318.885867,2272.743783,2473.983816,2339.165922,2283.469871,2466.529669,2330.586372,2321.231609,2325.806636,2354.051398,2318.885867,2272.743783,2473.983816,2339.165922,2283.469871,2466.529669
2561.155739,2525.25141,2682.408417,2504.647553,2528.554129,2546.944554,2606.873485,2664.062927,2556.054963,2361.833937,2561.155739,2525.25141,2682.408417,2504.647553,2528.554129,2546.944554,2606.873485,2664.062927,2556.054963,2361.833937
2373.887613,2460.863746,2368.784751,2478.910904,2558.286061,2308.293604,2421.186479,2298.555521,2437.387898,2345.560921,2373.887613,2460.863746,2368.784751,2478.910904,2558.286061,2308.293604,2421.186479,2298.555521,2437.387898,2345.560921
2632.415187,2482.012815,2589.254687,2502.876025,2618.47172,2540.920179,2652.854011,2503.752702,2628.490857,2339.845958,2632.415187,2482.012815,2589.254687,2502.876025,2618.47172,2540.920179,2652.854011,2503.752702,2628.490857,2339.845958
2487.183453,2389.192345,2277.682047,2180.122861,2338.555182,2378.181358,2283.714072,2419.44595,2290.196771,2358.107785,2487.183453,2389.192345,2277.682047,2180.122861,2338.555182,2378.181358,2283.714072,2419.44595,2290.196771,2358.107785
2259.670724,2236.13732,2362.5017,2276.15983,2198.534107,2256.417816,2386.377541,2045.302954,2268.559087,2314.451977,2259.670724,2236.13732,2362.5017,2276.15983,2198.534107,2256.417816,2386.377541,2045.302954,2268.559087,2314.451977
2395.752915,2447.939818,2437.814283,2426.692768,2358.098929,2390.156016,2306.545963,2269.449807,2298.972426,2572.69384,2395.752915,2447.939818,2437.814283,2426.692768,2358.098929,2390.156016,2306.545963,2269.449807,2298.972426,2572.69384
2406.695024,2571.153459,2097.493809,2400.496472,2368.282821,2488.590465,2437.720498,2420.589212,2338.363002,2468.948807,2406.695024,2571.153459,2097.493809,2400.496472,2368.282821,2488.590465,2437.720498,2420.589212,2338.363002,2468.948807
2107.169145,2168.140038,2338.216909,2181.790136,2455.798278,2169.200612,2056.587525,2129.328817,2232.788247,2153.428302,2107.169145,2168.140038,2338.216909,2181.790136,2455.798278,2169.200612,2056.587525,2129.328817,2232.788247,2153.428302
1779.299017,1687.932013,1530.254186,1594.300559,1734.847514,1630.157318,1602.485009,1707.78704,1618.174241,1414.815049,1779.299017,1687.932013,1530.254186,1594.300559,1734.847514,1630.157318,1602.485009,1707.78704,1618.174241,1414.815049
1274.189947,1397.840318,1436.100892,1437.218889,1395.514519,1210.021874,1325.852176,1371.589269,1270.100816,1476.402284,1274.189947,1397.840318,1436.100892,1437.218889,1395.514519,1210.021874,1325.852176,1371.589269,1270.100816,1476.402284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582.384201,1663.952064,1550.422919,1550.118064,1585.378325,1696.086205,1653.775784,1481.852006,1658.917838,1577.024166,1582.384201,1663.952064,1550.422919,1550.118064,1585.378325,1696.086205,1653.775784,1481.852006,1658.917838,1577.024166
2089.444014,1877.070678,1972.464111,1842.814708,1827.580111,1918.768209,1857.857508,1937.058663,1853.226733,2017.721572,2089.444014,1877.070678,1972.464111,1842.814708,1827.580111,1918.768209,1857.857508,1937.058663,1853.226733,2017.721572
2330.524446,2408.407971,2058.018866,2492.703462,2217.921036,2379.346634,2142.651576,2260.753804,2335.755685,2297.786249,2330.524446,2408.407971,2058.018866,2492.703462,2217.921036,2379.346634,2142.651576,2260.753804,2335.755685,2297.786249
2669.008797,2681.969099,2689.621705,2419.491634,2763.559812,2753.855177,2704.290819,2843.318197,2820.257014,2716.103221,2669.008797,2681.969099,2689.621705,2419.491634,2763.559812,2753.855177,2704.290819,2843.318197,2820.257014,2716.103221
2818.370839,2944.321499,3042.331487,2872.791002,2897.389505,2882.141922,2805.693395,3195.467853,2936.633076,2904.035728,2818.370839,2944.321499,3042.331487,2872.791002,2897.389505,2882.141922,2805.693395,3195.467853,2936.633076,2904.035728
3094.434852,3260.229177,2960.542033,3366.441056,3091.787831,3251.01208,3157.372062,3230.397869,3299.59069,3191.643588,3094.434852,3260.229177,2960.542033,3366.441056,3091.787831,3251.01208,3157.372062,3230.397869,3299.59069,3191.643588
2518.927564,2555.689426,2665.281499,2518.328043,2572.927861,2548.639044,2618.512601,2629.034267,2533.728458,2495.519391,2518.927564,2555.689426,2665.281499,2518.328043,2572.927861,2548.639044,2618.512601,2629.034267,2533.728458,2495.519391
2602.605372,2735.725265,2449.831484,2617.909973,2693.829177,2646.464481,2477.446365,2518.086102,2534.859579,2616.477859,2602.605372,2735.725265,2449.831484,2617.909973,2693.829177,2646.464481,2477.446365,2518.086102,2534.859579,2616.477859
2516.09048,2600.559713,2744.345508,2776.346078,2595.602238,2658.332259,2567.950881,2640.08088,2481.206848,2464.375874,2516.09048,2600.559713,2744.345508,2776.346078,2595.602238,2658.332259,2567.950881,2640.08088,2481.206848,2464.375874
3321.217682,3211.236316,3106.902892,3191.606222,3228.654836,3116.118321,3227.032587,3248.733283,3293.380441,3224.195059,3321.217682,3211.236316,3106.902892,3191.606222,3228.654836,3116.118321,3227.032587,3248.733283,3293.380441,3224.195059
3291.931866,3604.506056,3415.249358,3384.977184,3359.298873,3368.511494,3414.974624,3573.286035,3431.417755,3351.1943,3291.931866,3604.506056,3415.249358,3384.977184,3359.298873,3368.511494,3414.974624,3573.286035,3431.417755,3351.1943
2856.149314,2679.67741,2611.742548,2816.160338,2502.446614,2652.364528,2723.245356,2697.427644,2638.274742,2767.187101,2856.149314,2679.67741,2611.742548,2816.160338,2502.446614,2652.364528,2723.245356,2697.427644,2638.274742,2767.187101
2452.343658,2271.28512,2317.665185,2414.945706,2290.866522,2296.147821,2532.600646,2344.250434,2285.459207,2344.253563,2452.343658,2271.28512,2317.665185,2414.945706,2290.866522,2296.147821,2532.600646,2344.250434,2285.459207,2344.253563
2168.619633,2102.22356,2061.518272,1952.371871,1945.000542,2045.225944,2043.12816,2197.385135,2063.573185,1976.245373,2168.619633,2102.22356,2061.518272,1952.371871,1945.000542,2045.225944,2043.12816,2197.385135,2063.573185,1976.245373
1694.415934,1474.623642,1550.465858,1466.162356,1692.477324,1560.273882,1445.461366,1656.137207,1590.251524,1511.58123,1694.415934,1474.623642,1550.465858,1466.162356,1692.477324,1560.273882,1445.461366,1656.137207,1590.251524,1511.58123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310.094322,1183.496114,1220.119033,1294.69596,1358.294764,1063.470346,1304.051283,1212.867114,1179.513309,1301.05493,1310.094322,1183.496114,1220.119033,1294.69596,1358.294764,1063.470346,1304.051283,1212.867114,1179.513309,1301.05493
1521.810994,1649.941801,1540.670788,1651.790905,1557.199025,1437.325014,1743.998182,1582.774561,1548.150621,1412.311868,1521.810994,1649.941801,1540.670788,1651.790905,1557.199025,1437.325014,1743.998182,1582.774561,1548.150621,1412.311868
2227.454127,2295.530995,2304.584053,2460.70182,2180.88456,2230.577869,2389.32188,2438.056926,2433.288064,2393.338665,2227.454127,2295.530995,2304.584053,2460.70182,2180.88456,2230.577869,2389.32188,2438.056926,2433.288064,2393.338665
2799.77955,2704.738612,2655.958832,2804.627137,2880.176581,2871.188966,2805.132809,2663.728333,2710.343174,2716.233051,2799.77955,2704.738612,2655.958832,2804.627137,2880.176581,2871.188966,2805.132809,2663.728333,2710.343174,2716.233051
2805.651765,2642.471908,2750.362731,2761.424733,2591.291507,2680.395597,2628.974018,2550.064208,2647.44065,2640.659658,2805.651765,2642.471908,2750.362731,2761.424733,2591.291507,2680.395597,2628.974018,2550.064208,2647.44065,2640.659658
2965.695919,2938.683414,3045.39427,3021.727611,3089.684621,2984.86459,2951.675854,3057.228997,2956.642702,2943.434224,2965.695919,2938.683414,3045.39427,3021.727611,3089.684621,2984.86459,2951.675854,3057.228997,2956.642702,2943.434224
2845.026759,2591.617933,2877.594255,2772.789054,2812.322896,2818.039702,2884.59265,2718.532211,2622.572396,2881.842768,2845.026759,2591.617933,2877.594255,2772.789054,2812.322896,2818.039702,2884.59265,2718.532211,2622.572396,2881.842768
3173.630161,3117.682436,3184.373204,3304.55191,3167.572024,3317.401479,3297.621595,3214.82007,3439.561666,3270.15789,3173.630161,3117.682436,3184.373204,3304.55191,3167.572024,3317.401479,3297.621595,3214.82007,3439.561666,3270.15789
3423.172085,3571.612431,3370.165009,3452.147432,3460.075974,3417.892916,3469.455587,3288.604605,3397.308649,3457.875223,3423.172085,3571.612431,3370.165009,3452.147432,3460.075974,3417.892916,3469.455587,3288.604605,3397.308649,3457.875223
3649.01166,3646.580017,3679.658159,3614.333766,3575.147494,3877.188669,3498.852453,3702.145346,3658.31431,3562.227304,3649.01166,3646.580017,3679.658159,3614.333766,3575.147494,3877.188669,3498.852453,3702.145346,3658.31431,3562.227304
3492.438013,3248.881843,3546.233804,3512.391001,3411.082755,3363.480357,3529.138775,3435.575785,3565.761437,3442.33279,3492.438013,3248.881843,3546.233804,3512.391001,3411.082755,3363.480357,3529.138775,3435.575785,3565.761437,3442.33279
2717.691976,2950.288191,2780.779614,2766.742668,2509.363127,2910.191617,2761.179311,2574.605305,2749.180532,2614.915693,2717.691976,2950.288191,2780.779614,2766.742668,2509.363127,2910.191617,2761.179311,2574.605305,2749.180532,2614.915693
2325.759212,2376.381158,2433.223581,2370.619224,2301.015317,2432.437952,2231.617714,2222.781084,2443.626941,2210.527459,2325.759212,2376.381158,2433.223581,2370.619224,2301.015317,2432.437952,2231.617714,2222.781084,2443.626941,2210.527459
1653.761049,1937.227484,1896.452293,1763.734961,1962.912873,1834.914292,1880.064863,1904.113122,1893.330592,1816.751937,1653.761049,1937.227484,1896.452293,1763.734961,1962.912873,1834.914292,1880.064863,1904.113122,1893.330592,1816.751937
1653.480235,1525.916765,1606.96315,1620.403617,1628.530455,1609.074868,1632.300035,1626.163783,1761.776204,1579.327126,1653.480235,1525.916765,1606.96315,1620.403617,1628.530455,1609.074868,1632.300035,1626.163783,1761.776204,1579.327126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656.571913,1491.218807,1507.646318,1564.084215,1513.959288,1318.49177,1555.548865,1598.112773,1411.490444,1555.16582,1656.571913,1491.218807,1507.646318,1564.084215,1513.959288,1318.49177,1555.548865,1598.112773,1411.490444,1555.16582
1593.846159,1917.839545,1877.94028,1987.542563,1835.75606,1810.661217,2043.048517,1951.625083,1977.974968,1805.0347,1593.846159,1917.839545,1877.94028,1987.542563,1835.75606,1810.661217,2043.048517,1951.625083,1977.974968,1805.0347
2488.629451,2411.761232,2425.695779,2394.066428,2412.869406,2360.703508,2454.250589,2588.215795,2394.289519,2266.989159,2488.629451,2411.761232,2425.695779,2394.066428,2412.869406,2360.703508,2454.250589,2588.215795,2394.289519,2266.989159
2744.988954,2630.26751,2688.434341,2695.839428,2674.306874,2860.708139,2813.26859,2706.140589,2753.599304,2824.425581,2744.988954,2630.26751,2688.434341,2695.839428,2674.306874,2860.708139,2813.26859,2706.140589,2753.599304,2824.425581
3025.499316,2994.396065,3030.955641,3185.323734,2929.410204,2924.025539,2860.918862,3076.670743,2887.560926,2905.90659,3025.499316,2994.396065,3030.955641,3185.323734,2929.410204,2924.025539,2860.918862,3076.670743,2887.560926,2905.90659
3250.297241,3280.734682,3267.689497,3276.235156,3359.841824,3366.396782,3416.096256,3287.820241,3239.316105,3257.670367,3250.297241,3280.734682,3267.689497,3276.235156,3359.841824,3366.396782,3416.096256,3287.820241,3239.316105,3257.670367
3306.724616,3311.220106,3234.743371,3354.454733,3209.713354,3281.972134,3257.530524,3284.42958,3345.80376,3243.875035,3306.724616,3311.220106,3234.743371,3354.454733,3209.713354,3281.972134,3257.530524,3284.42958,3345.80376,3243.875035
3838.891702,3700.125855,3801.099133,3817.147081,3639.739135,3661.379061,3501.895004,3694.471015,3586.672134,3792.823815,3838.891702,3700.125855,3801.099133,3817.147081,3639.739135,3661.379061,3501.895004,3694.471015,3586.672134,3792.823815
3810.440343,3813.276907,3799.169027,3871.450229,3821.378982,3652.761325,3659.844832,3659.088219,3670.68736,3837.675684,3810.440343,3813.276907,3799.169027,3871.450229,3821.378982,3652.761325,3659.844832,3659.088219,3670.68736,3837.675684
3824.976801,3827.180325,3989.002372,3829.766318,4170.317236,3901.900217,3888.973481,3921.22396,3838.871762,3872.25251,3824.976801,3827.180325,3989.002372,3829.766318,4170.317236,3901.900217,3888.973481,3921.22396,3838.871762,3872.25251
3167.819809,2934.385353,2995.41503,3097.877672,2999.405875,3406.487704,3133.769651,3029.800468,3144.080764,3179.363105,3167.819809,2934.385353,2995.41503,3097.877672,2999.405875,3406.487704,3133.769651,3029.800468,3144.080764,3179.363105
2397.869776,2448.94884,2313.496994,2480.277124,2383.405477,2413.724149,2364.196674,2458.931729,2581.064566,2506.214365,2397.869776,2448.94884,2313.496994,2480.277124,2383.405477,2413.724149,2364.196674,2458.931729,2581.064566,2506.214365
2252.736811,2294.371209,2216.40306,2194.036647,2275.715646,2404.503231,2240.595617,2380.593158,2171.849706,2417.792928,2252.736811,2294.371209,2216.40306,2194.036647,2275.715646,2404.503231,2240.595617,2380.593158,2171.849706,2417.792928
1930.817777,1895.792207,2043.541775,2047.709384,1984.537515,1868.301427,2021.420873,1987.801717,1875.264192,1822.40867,1930.817777,1895.792207,2043.541775,2047.709384,1984.537515,1868.301427,2021.420873,1987.801717,1875.264192,1822.40867
1497.382202,1640.889031,1658.465048,1552.875779,1749.489123,1630.463775,1497.225887,1737.700835,1617.918182,1866.534431,1497.382202,1640.889031,1658.465048,1552.875779,1749.489123,1630.463775,1497.225887,1737.700835,1617.918182,1866.534431
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214.085497,2238.348998,2336.36064,2165.265134,2153.493343,2088.007795,2161.813901,2078.995456,2120.53639,2251.247498,2214.085497,2238.348998,2336.36064,2165.265134,2153.493343,2088.007795,2161.813901,2078.995456,2120.53639,2251.247498
2128.970326,2048.256022,1993.252862,2057.130046,1968.330326,1967.086983,1926.175455,2126.884912,1923.950676,2023.375745,2128.970326,2048.256022,1993.252862,2057.130046,1968.330326,1967.086983,1926.175455,2126.884912,1923.950676,2023.375745
2618.526242,2404.057126,2374.147532,2389.315316,2527.062166,2508.243759,2614.716602,2509.995465,2442.643495,2436.721467,2618.526242,2404.057126,2374.147532,2389.315316,2527.062166,2508.243759,2614.716602,2509.995465,2442.643495,2436.721467
3497.006239,3327.447426,3301.167153,3250.823465,3303.055151,3162.742522,3412.603104,3312.650957,3353.450895,3260.829181,3497.006239,3327.447426,3301.167153,3250.823465,3303.055151,3162.742522,3412.603104,3312.650957,3353.450895,3260.829181
3495.100731,3613.487029,3617.624279,3678.67451,3601.056093,3564.089209,3564.056263,3874.449015,3628.567694,3675.366206,3495.100731,3613.487029,3617.624279,3678.67451,3601.056093,3564.089209,3564.056263,3874.449015,3628.567694,3675.366206
3804.145899,3764.526454,4027.060374,3663.685574,3866.060292,3957.65348,3999.881576,3704.851504,3958.740618,3897.562185,3804.145899,3764.526454,4027.060374,3663.685574,3866.060292,3957.65348,3999.881576,3704.851504,3958.740618,3897.562185
3509.693396,3116.185654,3442.474894,3457.632158,3413.940874,3558.033,3574.752409,3408.238787,3491.248495,3353.814684,3509.693396,3116.185654,3442.474894,3457.632158,3413.940874,3558.033,3574.752409,3408.238787,3491.248495,3353.814684
3281.454779,3242.58509,3325.920824,3259.995568,3246.930438,3253.381487,3266.865472,3329.779972,3314.787531,3199.876101,3281.454779,3242.58509,3325.920824,3259.995568,3246.930438,3253.381487,3266.865472,3329.779972,3314.787531,3199.876101
3668.127771,3283.49498,3282.351439,3388.164709,3268.983809,3277.830264,3331.428033,3517.320642,3437.879733,3387.52976,3668.127771,3283.49498,3282.351439,3388.164709,3268.983809,3277.830264,3331.428033,3517.320642,3437.879733,3387.52976
4007.105726,4058.943697,3941.179216,4040.071236,3897.952569,4145.887259,3899.126443,3899.222212,3918.231074,4007.413135,4007.105726,4058.943697,3941.179216,4040.071236,3897.952569,4145.887259,3899.126443,3899.222212,3918.231074,4007.413135
3460.653949,3310.98009,3149.454768,3304.37818,3314.798597,3297.606984,3285.638663,3330.609344,3258.251317,3362.135105,3460.653949,3310.98009,3149.454768,3304.37818,3314.798597,3297.606984,3285.638663,3330.609344,3258.251317,3362.135105
2966.662227,3070.40388,3266.792277,3014.733478,3213.319703,3201.390627,3009.206493,3146.444307,3068.684583,3066.042991,2966.662227,3070.40388,3266.792277,3014.733478,3213.319703,3201.390627,3009.206493,3146.444307,3068.684583,3066.042991
2585.652574,2562.527099,2553.756061,2537.735787,2694.895348,2527.294003,2654.009092,2660.61968,2818.257338,2639.376648,2585.652574,2562.527099,2553.756061,2537.735787,2694.895348,2527.294003,2654.009092,2660.61968,2818.257338,2639.376648
1861.083571,1876.660589,1833.310283,2022.030359,1998.743784,1949.003242,1851.793714,2177.21173,1920.13093,1866.212824,1861.083571,1876.660589,1833.310283,2022.030359,1998.743784,1949.003242,1851.793714,2177.21173,1920.13093,1866.212824
1698.509072,1778.29486,1702.771288,1652.670417,1618.833515,1703.187424,1733.568978,1714.769413,1676.659831,1711.776862,1698.509072,1778.29486,1702.771288,1652.670417,1618.833515,1703.187424,1733.568978,1714.769413,1676.659831,1711.776862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189.3238,2001.914354,2134.1877,1994.947713,2102.992164,2109.813774,2205.388888,1897.184138,2075.107142,2139.814864,2189.3238,2001.914354,2134.1877,1994.947713,2102.992164,2109.813774,2205.388888,1897.184138,2075.107142,2139.814864
1815.57823,1958.716975,2227.785919,1952.808808,1919.217517,1786.809086,1859.288074,1772.954399,2119.217673,2026.116093,1815.57823,1958.716975,2227.785919,1952.808808,1919.217517,1786.809086,1859.288074,1772.954399,2119.217673,2026.116093
2488.195428,2203.870384,2481.514375,2327.282949,2433.962804,2532.498855,2615.471101,2284.095262,2355.351535,2238.825242,2488.195428,2203.870384,2481.514375,2327.282949,2433.962804,2532.498855,2615.471101,2284.095262,2355.351535,2238.825242
3005.111257,3166.207773,3058.571619,3011.759382,3190.179276,3044.162413,2873.594162,2855.874913,3008.066,3018.628495,3005.111257,3166.207773,3058.571619,3011.759382,3190.179276,3044.162413,2873.594162,2855.874913,3008.066,3018.628495
3358.956584,3239.628707,3256.737589,3256.493967,3228.544614,3158.565889,2997.862822,3296.190118,3188.427335,3276.636959,3358.956584,3239.628707,3256.737589,3256.493967,3228.544614,3158.565889,2997.862822,3296.190118,3188.427335,3276.636959
3437.183479,3372.370654,3611.7816,3429.008257,3403.717441,3459.705389,3490.259488,3486.869457,3506.478449,3456.665546,3437.183479,3372.370654,3611.7816,3429.008257,3403.717441,3459.705389,3490.259488,3486.869457,3506.478449,3456.665546
